,category,event_name,gender,age,marital_status,session_id,device,client_time,latitude,longitude,state
1672,Environment,View Project,M,18-24,married,e6cb44e45b7c464ca0c0295ed971adc0,iOS,1393762977,40.114114,-105.369797,CO
1673,Sports,View Project,M,18-24,married,33492f3d24664c45bab56d927713d789,android,1393762983,33.757806,-84.433649,GA
1674,Sports,View Project,M,45-54,single,575a1976e6f641bb88270bbf5fe22185,iOS,1393763032,45.469246,-91.293073,WI
1675,Sports,View Project,U,18-24,married,37d52fd29d7440f9bcbc6c93a8cb42c3,android,1393763125,33.797854,-84.387726,GA
1676,Environment,View Project,F,25-34,single,6da188c5deee449095a492584421abb2,android,1393763230,36.347551,-86.612045,TN
1677,Sports,View Project,F,45-54,married,7e1b40ae845540a6b3560309dc716e43,android,1393763509,45.268619,-94.444561,MN
1678,Environment,View Project,M,18-24,married,ec9bfa50f1784e04bf9c542d5bfeb697,android,1393763517,40.094787,-105.278083,CO
1679,Sports,View Project,M,18-24,married,bcf8b5b5f0d24ab3beda0a2a0db268c6,iOS,1393763667,33.724907,-84.468329,GA
1680,Environment,View Project,M,18-24,single,dd5ebc991a5a4dd19bbc426602e09047,android,1393763699,33.794055,-84.377326,GA
1681,Environment,View Project,F,25-34,married,2553b3c6e1f14818bfc3dcf257b5f8e5,iOS,1393763723,38.500408,-86.244689,IN
1682,Environment,View Project,F,35-44,married,3d4f6d4d46804384b8bf88d7589b5ddd,iOS,1393763815,40.829529,-73.865704,NY
1683,Environment,View Project,F,55+,single,71c344737a774189a194611ab6b92cdb,iOS,1393763823,29.83399,-95.434241,TX
1684,Environment,View Project,F,55+,married,82215ee15b1a458aa1e1a78c9bcf4147,iOS,1393764220,39.807038,-86.470429,IN
1685,Environment,View Project,F,18-24,single,a627dff90b30416db00f727b5f8d1f37,iOS,1393764349,35.149223,-84.874031,TN
1686,Environment,View Project,F,18-24,single,07b093c0037542759a2a273ee8dfef40,android,1393764351,42.111805,-70.710744,MA
1687,Sports,View Project,F,25-34,single,432bf67937e944b2b069d4c244c93e58,iOS,1393764392,41.99641,-97.601189,NE
1688,Sports,View Project,F,35-44,single,812e26b59b94434087c6453796f07cfa,iOS,1393764443,36.379072,-97.782595,OK
1689,Environment,View Project,M,18-24,single,f72094eb8382472f90e333e2b306e86c,iOS,1393764517,29.259178,-98.453688,TX
1690,Sports,View Project,U,55+,single,295b46e767674fb18d37500c0203095a,iOS,1393764630,37.189396,-121.705327,CA
1691,Sports,View Project,F,45-54,married,6df0e1e8808847f68ac6980297c5a83b,iOS,1393764723,36.445649,-119.696386,CA
1692,Environment,View Project,F,18-24,married,9240839c3c354a27ab30be9e84c248b8,iOS,1393764790,33.834989,-84.386826,GA
1693,Sports,View Project,M,18-24,single,77c57a0e47d54c25aefe7b5f4cfc39c3,iOS,1393764822,36.036032,-86.645598,TN
1694,Environment,View Project,M,18-24,married,0f98107656cf4270970f9e66a4269781,iOS,1393765069,33.776305,-84.397976,GA
1695,Sports,View Project,M,18-24,single,0be582362262450681d617a4e37ded8a,iOS,1393765103,39.863369,-105.172429,CO
1696,Sports,View Project,F,35-44,married,1ad2bf208bc241b0903b36fe8af5e306,android,1393765427,37.17598,-92.820353,MO
1697,Sports,View Project,F,18-24,married,274d65e556b74d2189db295c2f669ae0,android,1393765640,45.408077,-122.723058,OR
1698,Environment,View Project,M,18-24,married,ff0890108e3147888493d4e226a4946e,iOS,1393765682,33.776305,-84.397976,GA
1699,Sports,View Project,F,18-24,married,55ed1aec67604ef5a602f82b0cfbd43d,android,1393766001,39.867235,-105.004125,CO
1700,Sports,View Project,M,25-34,single,b9b7fb6c47ab48d6aed97208a858148b,android,1393766017,39.957723,-83.614481,OH
1701,Environment,View Project,M,55+,married,5f32a554c1b840808aa01f6692420a24,iOS,1393766051,39.172808,-85.285367,IN
1702,Environment,View Project,F,25-34,married,07bc01839bdd48a28f85a0782f48cd95,android,1393766054,39.160542,-75.597381,DE
1703,Environment,View Project,M,45-54,married,df36fc3e7c4943b485e565ba17f95633,iOS,1393766266,38.444714,-122.786392,CA
1704,Environment,View Project,M,18-24,married,f54b12f79a1c4f3b90e4a5967afc6620,iOS,1393766379,45.45509,-122.696724,OR
1705,Sports,View Project,M,45-54,married,bc42041aed0d4e4d9e5de65bb836ec63,android,1393766453,42.395986,-83.275979,MI
1706,Sports,View Project,M,25-34,married,e6fde1615e5f47b283c5efc6df0ad099,iOS,1393766492,39.037144,-86.961577,IN
1707,Sports,View Project,U,55+,married,ba61c026147b4974b44bb830b9382023,iOS,1393766674,38.357884,-86.372687,IN
1708,Environment,View Project,M,18-24,single,80297ddaabc44aa3a3be6431f8d91d88,android,1393766723,45.343615,-122.664926,OR
1709,Sports,View Project,F,25-34,married,91c116db5ad9487ca134ad8edf01fe0e,android,1393766741,41.619506,-74.575902,NY
1710,Sports,View Project,F,18-24,married,a9efd338178644b2a5e0b32de1ee4d8d,iOS,1393766893,40.046064,-105.097151,CO
1711,Environment,View Project,F,18-24,single,84df14cf655a41958218ce6da0373003,iOS,1393767081,40.122477,-104.935838,CO
1712,Sports,View Project,M,18-24,married,f6f7d7e70cbd408c9a9d72fe17ef94af,iOS,1393767095,39.16259,-84.980417,IN
1713,Environment,View Project,M,18-24,single,7b1f6a6c87fb4b7e8820563db2a770cf,android,1393767272,33.797854,-84.387726,GA
1714,Environment,View Project,F,45-54,single,64970d199a6f4aa89fe3f25502aab9bc,android,1393767307,37.768556,-121.975531,CA
1715,Sports,View Project,M,18-24,married,fe799e7a48934fb789768f32ebe94dd2,android,1393767308,45.408077,-122.723058,OR
1716,Environment,View Project,F,18-24,married,c12f65a438464f6496d51bcb307c9b60,iOS,1393767308,33.757806,-84.433649,GA
1717,Sports,View Project,F,55+,single,a8944ce14aae443096eb9bef949828c2,iOS,1393767340,45.6359,-122.515538,WA
1718,Environment,View Project,F,18-24,married,5a7f8887cd1f4ccb8bb02dd929a8b449,iOS,1393767382,45.343615,-122.664926,OR
1719,Sports,View Project,M,18-24,single,5660f58fac534bf5bf805c9e506eed49,iOS,1393767520,39.87529,-105.034487,CO
1720,Sports,View Project,M,25-34,single,96c39fa0f6c849758821d7d285616d46,iOS,1393767541,39.996811,-75.207774,PA
1721,Sports,View Project,M,25-34,single,0abec025ecdb44cb9cb9ee70f06b3c11,iOS,1393767735,38.981387,-77.472333,VA
1722,Sports,View Project,M,18-24,married,898d8126a557494aaaab2bab1ca5b292,iOS,1393767746,39.947386,-105.459269,CO
1723,Sports,View Project,F,55+,married,0cd2526a07234521ab41cb2fdb5f9399,iOS,1393767787,39.388638,-87.301367,IN
1724,Environment,View Project,M,35-44,single,d2e63d146cc14316a4cfad4fc75055fd,android,1393767864,41.811929,-87.68732,IL
1725,Environment,View Project,M,18-24,married,08e475b12c8d4a01b2bb508041186578,iOS,1393768049,40.373825,-86.309246,IN
1726,Environment,View Project,M,45-54,single,104737318726439ca13d13395fb4731b,iOS,1393768096,33.836897,-84.630729,GA
1727,Environment,View Project,F,35-44,single,40063d3dbd9b462b9fb59f33e726d20e,android,1393768206,38.855231,-105.190895,CO
1728,Environment,View Project,M,18-24,married,d006e2ba46444c1eb4642051f6c85ffb,iOS,1393768275,39.069404,-94.717837,KS
1729,Sports,View Project,M,25-34,single,751148e838c649099a25b13f73c20acb,android,1393768411,42.755284,-84.562979,MI
1730,Sports,View Project,F,35-44,single,05ccb44acd5a482c8bc98b8ebb62f22f,iOS,1393768627,40.082509,-75.304377,PA
1731,Sports,View Project,M,18-24,married,b3994858797a421b8eff7fcb3019dc63,android,1393768714,33.794055,-84.377326,GA
1732,Environment,View Project,F,45-54,single,e5155a707ba24284b38b0994f5e54b5a,android,1393769099,33.786594,-118.298662,CA
1733,Sports,View Project,M,55+,married,7dc5bc11000540c5846cb684ef141281,iOS,1393769368,39.779078,-87.221819,IN
1734,Environment,View Project,M,18-24,single,40157ee3e89b4cdcaa50d6cb3bf6072e,iOS,1393769411,45.408374,-122.691388,OR
1735,Sports,View Project,F,35-44,single,78c2e13d8f764e069afe58f5793e3217,android,1393769763,39.485043,-78.034659,WV
1736,Sports,View Project,M,55+,single,2ad64481d65e4e3881c19fe4e2da8cde,android,1393769847,44.928092,-123.337291,OR
1737,Environment,View Project,M,18-24,single,5946e40f4f5149f1986104c3e23241f4,iOS,1393769910,41.623336,-88.022464,IL
1738,Environment,View Project,M,55+,married,eb0707cbb4584d84af14b7b4a5aa142f,iOS,1393769983,38.482335,-85.76776,IN
1739,Sports,View Project,F,45-54,single,288760f2f3b942048973cb7e05c0d36c,iOS,1393770011,33.941847,-84.070567,GA
1740,Environment,View Project,M,18-24,married,3ec60c52a6aa404d80f15c83a5871c2a,iOS,1393770247,45.45509,-122.696724,OR
1741,Sports,View Project,U,45-54,married,e50d1150b4da41d2a8c34e347cdca3ff,android,1393770261,41.764349,-72.726388,CT
1742,Sports,View Project,M,55+,single,62fa1ce368c742c7a0a1fd06f64927f3,iOS,1393770346,38.35257,-85.890727,IN
1743,Environment,View Project,F,25-34,single,ba6660d759844a149a52e0b37aef1d55,iOS,1393770436,43.124189,-88.227543,WI
1744,Environment,View Project,M,55+,single,e95356c160844dd5952a443fa363dc0e,iOS,1393770873,39.95464,-78.574759,PA
1745,Sports,View Project,M,25-34,single,90a679d1eb8247458479cbe127a506c6,iOS,1393770917,40.745527,-73.978449,NY
1746,Environment,View Project,M,35-44,married,7792f10e43434b718953cdd63bcb650a,iOS,1393771029,40.318084,-87.046004,IN
1747,Sports,View Project,F,18-24,single,f3467aa0b31e4c52b3b51bee35ad21bc,android,1393771364,45.343615,-122.664926,OR
1748,Sports,View Project,M,18-24,married,1f2a923e610b46fd9ddd52ed468d5562,iOS,1393771387,33.794055,-84.377326,GA
1749,Environment,View Project,F,55+,single,f7eefb50d6bf474d8b61b0bdc892752e,iOS,1393771640,39.397999,-84.180906,OH
1750,Sports,View Project,M,25-34,single,760ea739c4eb4f4c9cfdcf4cafb7338e,android,1393771711,44.75653,-91.473097,WI
1751,Sports,View Project,F,18-24,married,9fa21a001425435aaf4c7748eb48fc05,android,1393771940,40.062204,-104.923481,CO
1752,Sports,View Project,F,18-24,married,79803e4070764dc29860023b2c8fda06,iOS,1393772069,40.159043,-105.212558,CO
1753,Environment,View Project,M,35-44,single,b510bce3be514b9898d6603671093c55,iOS,1393772095,34.051603,-80.978511,SC
1754,Sports,View Project,M,55+,married,6385aab1151747b3bfe6b4a700b29051,android,1393772303,47.754219,-122.124643,WA
1755,Sports,View Project,U,18-24,married,ddea2e05716a4a1d9a3d6589c4f44654,iOS,1393772776,38.360357,-86.929481,IN
1756,Sports,View Project,F,18-24,married,c06691bb2a4b4d93886c60e2923cf095,iOS,1393772821,39.946332,-85.485528,IN
1757,Environment,View Project,M,18-24,single,dcb65b0c6b6b4e8a90491381a5362c54,iOS,1393772973,40.094787,-105.278083,CO
1758,Sports,View Project,F,18-24,married,022bf89cd5b44944b7e6f99529ee1c6c,android,1393772998,33.792005,-84.442778,GA
1759,Sports,View Project,M,35-44,married,ddaa4713112547bfa896f324d4e4ecdd,android,1393773054,44.974515,-93.234173,MN
1760,Environment,View Project,M,55+,single,528606dfe22e4370a7262e9a6732477f,android,1393773485,39.025905,-84.157048,OH
1761,Sports,View Project,F,18-24,married,1172f1a5f0d04fb5bc7c38a82136835e,iOS,1393773700,34.520837,-96.996244,OK
1762,Environment,View Project,M,25-34,married,0055ac19d58a431da82f074056722db6,android,1393773916,36.057605,-115.289522,NV
1763,Sports,View Project,F,18-24,married,2298aa9ed19649a08e82a6708810ac44,iOS,1393774063,33.797854,-84.387726,GA
1764,Sports,View Project,U,55+,married,05a3643fe68647c19387e39aeb272e73,iOS,1393774137,39.652271,-86.73796,IN
1765,Sports,View Project,M,45-54,married,37cc4f2764f34531baeae389a2f89bce,android,1393774360,39.951513,-82.802896,OH
1766,Environment,View Project,M,18-24,single,96eecb55f38340fb88a342e9f2b8ad57,android,1393774453,33.752456,-84.392026,GA
1767,Environment,View Project,M,18-24,married,6e211c29a4504850849498ee14e822fd,iOS,1393774490,40.063935,-105.390027,CO
1768,Sports,View Project,F,18-24,married,e0fdeab8de4c4a65a348a53c36e40675,android,1393774497,40.852118,-74.407706,NJ
1769,Environment,View Project,F,35-44,married,c3caac7adde34ff097f77a5e7375118e,android,1393774630,42.286784,-71.071045,MA
1770,Environment,View Project,F,45-54,single,30e478577c864d9b81616ac9b7f8e23e,iOS,1393774871,33.865587,-84.072463,GA
1771,Sports,View Project,U,18-24,married,3fb3a940858b45fa96339db76570a992,iOS,1393774889,39.910774,-105.010886,CO
1772,Sports,View Project,F,45-54,married,39a04c95811c4586a815a3626b7c207b,iOS,1393775054,39.241181,-85.564278,IN
1773,Sports,View Project,F,25-34,married,3b5f9648c03540ff938215af2e109239,android,1393775217,26.185202,-97.536807,TX
1774,Environment,View Project,M,35-44,married,e452c3c9fbc6400b813058dba57e867e,iOS,1393775248,31.657441,-97.471686,TX
1775,Environment,View Project,M,35-44,single,e58513ead7cb404fbec9bd56048df1f4,iOS,1393775345,30.233328,-95.550188,TX
1776,Environment,View Project,M,18-24,single,742f0eb9f08649318c488685401e05b3,android,1393775557,45.408374,-122.691388,OR
1777,Sports,View Project,F,18-24,single,a6bec63bdb8c4efda808ff85540c5672,android,1393775642,33.314928,-88.042923,AL
1778,Environment,View Project,M,25-34,single,10a58dbd3dcd4eddbf14fde703a52362,iOS,1393775646,33.786594,-118.298662,CA
1779,Sports,View Project,F,18-24,single,53d0f7430f174b32bc68a16975bb921b,android,1393775692,37.704429,-122.124225,CA
1780,Sports,View Project,M,18-24,married,a5bccc87a9e548f5bfe5621b59105d0a,iOS,1393775701,33.792005,-84.442778,GA
1781,Environment,View Project,F,45-54,married,7f6f45d5b13a479aa2d1ebd7c416259b,iOS,1393775712,39.617344,-85.87593,IN
1782,Sports,View Project,M,45-54,married,b073af8818584846a9849b9d7e45f015,android,1393775781,36.804098,-76.329263,VA
1783,Sports,View Project,M,45-54,married,7f924fe471f0440c9c1445d0de5f79a8,iOS,1393775831,35.993538,-79.988711,NC
1784,Sports,View Project,U,18-24,married,6cb502493b914531870db437c4f9aafa,iOS,1393775860,33.794055,-84.377326,GA
1785,Environment,View Project,F,55+,married,88c7b98cd30247c0ac7fd291df5e1ab5,iOS,1393776015,29.398586,-99.176245,TX
1786,Environment,View Project,F,18-24,single,d88d0d837ae9427a9986d24725224fba,iOS,1393776078,33.776305,-84.397976,GA
1787,Sports,View Project,F,18-24,single,a16c06fedbee4a78ae1551ec1c1d2dfe,iOS,1393776116,40.046064,-105.097151,CO
1788,Environment,View Project,F,25-34,single,bcbf978d498e47078fac1cf0bc00f549,iOS,1393776302,39.08833,-94.538131,MO
1789,Environment,View Project,U,18-24,single,df00199b891940a8b8dadb31a4fa467c,iOS,1393776350,29.998318,-81.76468,FL
1790,Environment,View Project,F,35-44,married,986d6cea7e7a4b59ac4a39637383a3e6,iOS,1393776352,38.729969,-104.753607,CO
1791,Environment,View Project,F,18-24,married,1f62576ce7db48e3b831852d95c0c91e,iOS,1393776374,39.885388,-105.11389,CO
1792,Environment,View Project,M,25-34,married,69ebe4e8f65f4b52a162cdac218d6bae,iOS,1393776420,38.697289,-87.091762,IN
1793,Environment,View Project,U,45-54,married,d4595b8ad47446ab88c8ed178866686b,iOS,1393776569,42.125008,-88.297238,IL
1794,Sports,View Project,F,18-24,single,44b04f437ef644699cd9f0afd2c615fc,android,1393776622,40.114114,-105.369797,CO
1795,Environment,View Project,F,18-24,married,77eb0de2c3dd46779fcbae8fc4b888c9,iOS,1393776642,40.046064,-105.097151,CO
1796,Environment,View Project,M,18-24,married,04882c3990324b0c847857219d9ed11a,iOS,1393776729,39.829821,-105.270395,CO
1797,Environment,View Project,F,55+,married,0f08e341bfcd428a81ea73b060026876,iOS,1393777002,38.477976,-87.128545,IN
1798,Environment,View Project,F,18-24,married,989c5a358384407e958077ae0f2fdfec,iOS,1393777029,45.408374,-122.691388,OR
1799,Sports,View Project,M,25-34,married,2544825decd443b08a425e6074bf9245,iOS,1393777134,41.594185,-86.756985,IN
1800,Sports,View Project,U,35-44,single,12dcd9121b254aa28ff752cb1c4d49ac,iOS,1393777168,32.682883,-96.779278,TX
1801,Sports,View Project,U,45-54,married,8566148dcb1f44cdb56f2605e3d6017a,iOS,1393777242,38.352759,-86.912488,IN
1802,Environment,View Project,F,18-24,single,87507c7f74614fcfaaec6a52ee51e9a4,android,1393777252,33.776305,-84.397976,GA
1803,Environment,View Project,M,18-24,married,903b5b7e7a414f4b8dbd6d8274e60634,iOS,1393777314,37.623159,-122.436034,CA
1804,Sports,View Project,F,18-24,single,cdddbb5ffb8f4cb08f617fad2f01e0bd,android,1393777636,45.343615,-122.664926,OR
1805,Sports,View Project,M,18-24,single,97e97801ab794f9b8a4a15321d47cd07,iOS,1393777643,45.408374,-122.691388,OR
1806,Sports,View Project,M,55+,single,0601a75ae1524f89b293b1c0f705bdf7,android,1393777690,40.354589,-80.091342,PA
1807,Sports,View Project,M,18-24,married,a8bd2a523dcc4ab18eebf467cd5aa2df,iOS,1393777743,40.472672,-85.326447,IN
1808,Environment,View Project,F,18-24,married,35b00c2dbced4b6fbcff10a9b7be7f05,iOS,1393777988,39.86904,-86.10895,IN
1809,Environment,View Project,M,55+,married,729a8a863123471f919de4da7f62ba6f,iOS,1393778251,37.948723,-75.436285,VA
1810,Sports,View Project,U,18-24,single,c961fd1206e84024a3fe8f800b4b8d15,android,1393778277,36.168529,-76.373128,NC
1811,Sports,View Project,M,35-44,married,d61247cd69414599ae9333561acf8340,android,1393778420,44.003641,-103.358868,SD
1812,Sports,View Project,F,25-34,married,8917e4060d734a0d950c0d551aea1e5f,iOS,1393778437,40.213173,-85.786049,IN
1813,Environment,View Project,F,18-24,single,025876536eea46d3ad605f0ac8fa3c08,android,1393778638,41.811929,-87.68732,IL
1814,Environment,View Project,M,18-24,married,993c2c446dd34d9a9a30e6f224e34ace,iOS,1393778704,40.485442,-85.997326,IN
1815,Sports,View Project,M,45-54,married,9d2c123482284b9abe22ce1e0ed6018c,android,1393778987,39.016349,-84.197778,OH
1816,Environment,View Project,F,18-24,single,576a0cefa4f545f5b9c46ff980f3b351,iOS,1393779131,32.098362,-110.727183,AZ
1817,Environment,View Project,M,18-24,single,7a7c6bc46db449cd871459e363259d4d,iOS,1393779362,33.844371,-84.47405,GA
1818,Environment,View Project,F,18-24,single,6fd296b7c5b34eaa829b3f5482ea56cc,android,1393779378,40.067772,-105.27484,CO
1819,Environment,View Project,F,18-24,single,fcc06f9042d8464696a213f04de6b418,iOS,1393779459,33.776305,-84.397976,GA
1820,Sports,View Project,F,18-24,married,c6f1e06a825d4243acce7110d5e452bd,iOS,1393779545,33.834989,-84.386826,GA
1821,Environment,View Project,M,55+,single,8abca1b3933249d78f1271f5b9a401d5,iOS,1393779630,46.142206,-123.795996,OR
1822,Environment,View Project,M,18-24,single,8b1a36ec263f4227853bd224e61e6700,iOS,1393779684,39.829821,-105.270395,CO
1823,Environment,View Project,M,55+,married,460f719f72c041d18d4782f3cb69a610,iOS,1393780046,38.801233,-121.230374,CA
1824,Environment,View Project,M,18-24,married,dcfa6ec7231d46ce8ea25e9cc5a5956f,iOS,1393780063,33.797854,-84.387726,GA
1825,Sports,View Project,F,18-24,married,c0f33320a99c4f929c5c0ca922662f0e,iOS,1393780228,40.813168,-86.619353,IN
1826,Sports,View Project,M,25-34,married,24e2491c3f1a4159b42995c9cfbd7f51,iOS,1393780354,39.039682,-85.244161,IN
1827,Environment,View Project,M,18-24,married,8f746abc05e94d5b8c82bf6adb65e322,iOS,1393780504,40.159043,-105.212558,CO
1828,Environment,View Project,F,45-54,married,03b8eabb8d18476489a1adc5eb5c9d8e,iOS,1393780596,39.037144,-86.961577,IN
1829,Environment,View Project,M,35-44,single,68a9a16859d64eecba34f3663ada1a90,android,1393780857,32.810983,-117.136812,CA
1830,Sports,View Project,M,18-24,married,d3480b23f9544b7cbfd0154217ff0618,android,1393781021,37.131938,-84.518445,KY
1831,Sports,View Project,F,55+,married,89b8a9f5fa604568bcbe9bcecefa8085,iOS,1393781143,40.211041,-86.64787,IN
1832,Sports,View Project,M,18-24,married,41a4aad91d004b72a3250f34605b17a2,iOS,1393781162,39.031541,-86.838359,IN
1833,Environment,View Project,F,25-34,single,0ea8abbd64bf4d79b7249193f6e94444,android,1393781164,30.579234,-96.293826,TX
1834,Sports,View Project,U,45-54,single,1abce5cc867948f186728a8661be5b95,android,1393781174,39.559092,-89.34063,IL
1835,Sports,View Project,M,18-24,married,54b7c8360266434a8c0dcab56c21ae39,iOS,1393781183,33.794055,-84.377326,GA
1836,Environment,View Project,F,55+,married,8339795c14e0404994e7b3cfc8f43df1,iOS,1393781560,38.868992,-85.660004,IN
1837,Environment,View Project,M,18-24,married,0187933bef4d4b2dbe5c3b80c1b5522a,iOS,1393781570,45.343615,-122.664926,OR
